613815629788	ebay.com	UPC
15Hz	ebay.com	Minimum Frequency
Full-Size Headphones	ebay.com	Type
28kHz	ebay.com	Maximum Frequency
Studio/Live Monitoring	ebay.com	Suited For
38ohm	ebay.com	Impedance
Audio-Technica	ebay.com	Brand
Closed Back, Coiled Cable, Detachable Cable, Extra-Long Cable, Foldable, Noise Isolation	ebay.com	Features
(2) ATH-M50X+HP4	ebay.com	Model
Carrying Case,TRS 1/4" Adapter	ebay.com	Bundled Items
(2) ATH-M50X+HP4	ebay.com	MPN
shure se215	ebay.com	Product Name
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitions- opens in a new window or tab ... Read moreabout the condition	ebay.com	Condition
Shure	ebay.com	Brand
Black	ebay.com	Color
SE215	ebay.com	Model
Noise Isolation, With Volume Control, Detachable Cable	ebay.com	Features
SE215-K	ebay.com	MPN
SE215	ebay.com	Model
SE215-K	ebay.com	MPN
20 ohms	ebay.com	Impedance
107 dB	ebay.com	Sensitivity
Consumer Headphones	ebay.com	Compatibility
shure se425	ebay.com	Product Name
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitions- opens in a new window or tab ... Read moreabout the condition	ebay.com	Condition
Shure	ebay.com	Brand
Double	ebay.com	Earpiece
Universal	ebay.com	Compatible Brand
Earbud (In Ear)	ebay.com	Earpiece Design
SE425	ebay.com	Model
In-Ear only	ebay.com	Fit Design
3.5mm Jack	ebay.com	Connector(s)
Dual High-Definition MicroDrivers	ebay.com	Speaker type
109 dB SPL/mW	ebay.com	Sensitivity (1 kHz)
22 O	ebay.com	Impedance
20 Hz - 19 kHz	ebay.com	Frequency range
162 cm	ebay.com	Cable length
Clear, metallic silver	ebay.com	Color
shure se425	ebay.com	Product Name
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitions- opens in a new window or tab ... Read moreabout the condition	ebay.com	Condition
Shure	ebay.com	Brand
Double	ebay.com	Earpiece
Universal	ebay.com	Compatible Brand
Earbud (In Ear)	ebay.com	Earpiece Design
SE425	ebay.com	Model
In-Ear only	ebay.com	Fit Design
3.5mm Jack	ebay.com	Connector(s)
Dual High-Definition MicroDrivers	ebay.com	Speaker type
109 dB SPL/mW	ebay.com	Sensitivity (1 kHz)
22 O	ebay.com	Impedance
20 Hz - 19 kHz	ebay.com	Frequency range
162 cm	ebay.com	Cable length
Clear, metallic silver	ebay.com	Color
shure se425	ebay.com	Product Name
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitions- opens in a new window or tab ... Read moreabout the condition	ebay.com	Condition
Shure	ebay.com	Brand
Double	ebay.com	Earpiece
Universal	ebay.com	Compatible Brand
Earbud (In Ear)	ebay.com	Earpiece Design
SE425	ebay.com	Model
In-Ear only	ebay.com	Fit Design
3.5mm Jack	ebay.com	Connector(s)
Dual High-Definition MicroDrivers	ebay.com	Speaker type
109 dB SPL/mW	ebay.com	Sensitivity (1 kHz)
22 O	ebay.com	Impedance
20 Hz - 19 kHz	ebay.com	Frequency range
162 cm	ebay.com	Cable length
Clear, metallic silver	ebay.com	Color
shure srh440	ebay.com	Product Name
Shure	ebay.com	Brand
SRH440	ebay.com	Model
Does Not Apply	ebay.com	MPN
Does not apply	ebay.com	UPC
shure srh440	ebay.com	Product Name
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitions- opens in a new window or tab ... Read moreabout the condition	ebay.com	Condition
Shure	ebay.com	Brand
Black	ebay.com	Color
SRH440	ebay.com	Model
Noise Isolation, Detachable Cable, Closed Back, Adjustable Headband, Rotating Ear Cups	ebay.com	Features
SRH440	ebay.com	MPN
SRH440	ebay.com	Model
SRH440	ebay.com	MPN
44 ohms	ebay.com	Impedance
105 dB	ebay.com	Sensitivity
Studio/Live Monitoring Headphones	ebay.com	Compatibility
9.50	ebay.com	Height
4.50	ebay.com	Length
042406171908	ebay.com	UPC
shure srh440	ebay.com	Product Name
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitions- opens in a new window or tab ... Read moreabout the condition	ebay.com	Condition
Shure	ebay.com	Brand
Black	ebay.com	Color
SRH440	ebay.com	Model
Noise Isolation, Detachable Cable, Closed Back, Adjustable Headband, Rotating Ear Cups	ebay.com	Features
SRH440	ebay.com	MPN
SRH440	ebay.com	Model
SRH440	ebay.com	MPN
44 ohms	ebay.com	Impedance
105 dB	ebay.com	Sensitivity
Studio/Live Monitoring Headphones	ebay.com	Compatibility
9.50	ebay.com	Height
4.50	ebay.com	Length
042406171908	ebay.com	UPC
shure srh440	ebay.com	Product Name
Shure	ebay.com	Brand
SRH440	ebay.com	Model
Does Not Apply	ebay.com	MPN
Does not apply	ebay.com	UPC
shure srh440	ebay.com	Product Name
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitions- opens in a new window or tab ... Read moreabout the condition	ebay.com	Condition
Shure	ebay.com	Brand
Black	ebay.com	Color
SRH440	ebay.com	Model
Noise Isolation, Detachable Cable, Closed Back, Adjustable Headband, Rotating Ear Cups	ebay.com	Features
SRH440	ebay.com	MPN
SRH440	ebay.com	Model
SRH440	ebay.com	MPN
44 ohms	ebay.com	Impedance
105 dB	ebay.com	Sensitivity
Studio/Live Monitoring Headphones	ebay.com	Compatibility
9.50	ebay.com	Height
4.50	ebay.com	Length
042406171908	ebay.com	UPC
shure srh440	ebay.com	Product Name
New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. See all condition definitions- opens in a new window or tab ... Read moreabout the condition	ebay.com	Condition
Shure	ebay.com	Brand
Black	ebay.com	Color
SRH440	ebay.com	Model
Noise Isolation, Detachable Cable, Closed Back, Adjustable Headband, Rotating Ear Cups	ebay.com	Features
SRH440	ebay.com	MPN
SRH440	ebay.com	Model
SRH440	ebay.com	MPN
44 ohms	ebay.com	Impedance
105 dB	ebay.com	Sensitivity
Studio/Live Monitoring Headphones	ebay.com	Compatibility
9.50	ebay.com	Height
4.50	ebay.com	Length
042406171908	ebay.com	UPC
htc one m9	ebay.com	Product Name
HTC	ebay.com	Brand
T-Mobile	ebay.com	Network
HTC One	ebay.com	Family Line
M9	ebay.com	Model
Smartphone	ebay.com	Type
32GB	ebay.com	Storage Capacity
Gold on Silver	ebay.com	Color
2G, 3G, 4G	ebay.com	Network Generation
GSM/UMTS/LTE	ebay.com	Network Technology
GSM 800/900/1800/1900 (Quadband) CDMA 800/1900 UMTS 850/1900/2100 LTE 1900	ebay.com	Band
20.0MP	ebay.com	Camera Resolution
Bluetooth, WiFi	ebay.com	Connectivity
MicroSD	ebay.com	Supported Flash Memory Cards
Lithium-Polymer	ebay.com	Battery Type
2840 mAh	ebay.com	Battery Capacity
Super LCD 3	ebay.com	Display Technology
5"	ebay.com	Screen Size
Yes	ebay.com	Touch Screen
Yes	ebay.com	Bluetooth
Yes	ebay.com	Digital Camera
Yes	ebay.com	GPS
Yes	ebay.com	Email Access
Yes	ebay.com	Internet Browser
Yes	ebay.com	Speakerphone
5.69 in.	ebay.com	Height
0.38 in.	ebay.com	Depth
2.74 in.	ebay.com	Width
5.54 oz	ebay.com	Weight
htc one m9	ebay.com	Product Name
HTC	ebay.com	Brand
Verizon	ebay.com	Network
32GB	ebay.com	Storage Capacity
5"	ebay.com	Screen Size
20.0MP	ebay.com	Camera Resolution
HTC One M9	ebay.com	Model
HTC6535LVW	ebay.com	MPN
Android	ebay.com	Operating System
Black	ebay.com	Color
Bar	ebay.com	Style
3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Internet Browser, Music Player, Speakerphone, Touchscreen, Voice-Activated Dialing, Wi-Fi Capable	ebay.com	Features
Network Locked	ebay.com	Lock Status
HTC	ebay.com	Brand
Verizon	ebay.com	Network
HTC One	ebay.com	Family Line
M9	ebay.com	Model
Smartphone	ebay.com	Type
32GB	ebay.com	Storage Capacity
Gunmetal Gray	ebay.com	Color
2G, 3G, 4G	ebay.com	Network Generation
GSM/UMTS/LTE	ebay.com	Network Technology
EDGE/GSM 800/900/1800/1900 HSPA/UMTS 850/900/1900/2100 CDMA/1xEVDO 800/1900 LTE 700/1700	ebay.com	Band
20.0MP	ebay.com	Camera Resolution
Bluetooth, WiFi	ebay.com	Connectivity
MicroSD	ebay.com	Supported Flash Memory Cards
Lithium-Polymer	ebay.com	Battery Type
2840 mAh	ebay.com	Battery Capacity
Super LCD 3	ebay.com	Display Technology
5"	ebay.com	Screen Size
Yes	ebay.com	Touch Screen
Yes	ebay.com	Bluetooth
Yes	ebay.com	Digital Camera
Yes	ebay.com	GPS
yes	ebay.com	Email Access
yes	ebay.com	Internet Browser
Yes	ebay.com	Speakerphone
5.69 in.	ebay.com	Height
0.38 in.	ebay.com	Depth
2.74 in.	ebay.com	Width
5.54 oz	ebay.com	Weight
htc one m9	ebay.com	Product Name
HTC	ebay.com	Brand
6735A	ebay.com	MPN
AT&T	ebay.com	Network
32GB	ebay.com	Storage Capacity
5"	ebay.com	Screen Size
20.0MP	ebay.com	Camera Resolution
HTC One M9	ebay.com	Model
821793045111	ebay.com	UPC
Without Contract	ebay.com	Contract
Android	ebay.com	Operating System
Gray	ebay.com	Color
Bar	ebay.com	Style
3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, Internet Browser, Speakerphone, Touchscreen	ebay.com	Features
Adaptor, Cable	ebay.com	Bundled Items
Network Unlocked	ebay.com	Lock Status
HTC	ebay.com	Brand
6735A	ebay.com	MPN
AT&T	ebay.com	Network
HTC One	ebay.com	Family Line
M9	ebay.com	Model
821793045111	ebay.com	UPC
Smartphone	ebay.com	Type
32GB	ebay.com	Storage Capacity
Gunmetal Gray	ebay.com	Color
2G, 3G, 4G	ebay.com	Network Generation
GSM/UMTS/LTE	ebay.com	Network Technology
GSM 850/900/1800/1900 UMTS 850/1900/2100 CDMA 850/1900/2100 LTE 2/3/4/5/7/12/17/29	ebay.com	Band
20.0MP	ebay.com	Camera Resolution
Bluetooth, WiFi	ebay.com	Connectivity
MicroSD	ebay.com	Supported Flash Memory Cards
Lithium-Polymer	ebay.com	Battery Type
2840 mAh	ebay.com	Battery Capacity
Super LCD 3	ebay.com	Display Technology
5"	ebay.com	Screen Size
Yes	ebay.com	Touch Screen
Yes	ebay.com	Bluetooth
Yes	ebay.com	Digital Camera
yes	ebay.com	GPS
Yes	ebay.com	Email Access
Yes	ebay.com	Internet Browser
Yes	ebay.com	Speakerphone
5.69 in.	ebay.com	Height
0.38 in.	ebay.com	Depth
2.74 in.	ebay.com	Width
5.54 oz	ebay.com	Weight
htc one m9	ebay.com	Product Name
HTC	ebay.com	Brand
HTC One M9	ebay.com	Model
OPJA120	ebay.com	MPN
T-Mobile	ebay.com	Network
32GB	ebay.com	Storage Capacity
gold	ebay.com	Color
Bar	ebay.com	Style
No charger. No sim card, Free AppCow Card, No headphones. No original box, Acceptable Cosmetics May have a scratch or two, Not unlocked, Clean ESN, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Dual SIM, GPS	ebay.com	Features
Network Locked	ebay.com	Lock Status
htc one m9	ebay.com	Product Name
HTC	ebay.com	Brand
ebay_HTCOneM932GBGoldonSilverUnlocked	ebay.com	MPN
Unlocked	ebay.com	Network
32GB	ebay.com	Storage Capacity
5"	ebay.com	Screen Size
20.0MP	ebay.com	Camera Resolution
Without Contract	ebay.com	Contract
Android	ebay.com	Operating System
Silver	ebay.com	Color
Bar	ebay.com	Style
Factory Unlocked	ebay.com	Lock Status
HTC	ebay.com	Brand
Unlocked	ebay.com	Network
HTC One	ebay.com	Family Line
M9	ebay.com	Model
Smartphone	ebay.com	Type
32GB	ebay.com	Storage Capacity
Gold on Silver	ebay.com	Color
2G, 3G, 4G	ebay.com	Network Generation
GSM, UMTS	ebay.com	Network Technology
GSM 800/900/1800/1900 (Quadband) CDMA 800/1900 UMTS 850/1900/2100 LTE 1900	ebay.com	Band
20.0MP	ebay.com	Camera Resolution
MicroSD	ebay.com	Supported Flash Memory Cards
2840 mAh	ebay.com	Battery Capacity
Super LCD 3	ebay.com	Display Technology
5"	ebay.com	Screen Size
Yes	ebay.com	Touch Screen
Yes	ebay.com	Bluetooth
YEs	ebay.com	GPS
Yes	ebay.com	Email Access
Yes	ebay.com	Internet Browser
Yes	ebay.com	Speakerphone
5.69 in.	ebay.com	Height
0.38 in.	ebay.com	Depth
2.74 in.	ebay.com	Width
5.54 oz	ebay.com	Weight
htc one m9	ebay.com	Product Name
HTC	ebay.com	Brand
6729A	ebay.com	MPN
AT&T	ebay.com	Network
32GB	ebay.com	Storage Capacity
5"	ebay.com	Screen Size
20.0MP	ebay.com	Camera Resolution
HTC One M9	ebay.com	Model
400046320115	ebay.com	UPC
Without Contract	ebay.com	Contract
Android	ebay.com	Operating System
Gold	ebay.com	Color
Bar	ebay.com	Style
3G Data Capable, 4G Data Capable, Bluetooth Enabled, Global Ready, GPS, Internet Browser, Music Player, Near Field Communication, Push to Talk, Speakerphone, Touchscreen, Wi-Fi Capable	ebay.com	Features
Adaptor, Cable	ebay.com	Bundled Items
Network Locked	ebay.com	Lock Status
HTC	ebay.com	Brand
6729A	ebay.com	MPN
AT&T	ebay.com	Network
HTC One	ebay.com	Family Line
M9	ebay.com	Model
400046320115	ebay.com	UPC
Smartphone	ebay.com	Type
32GB	ebay.com	Storage Capacity
Gold on Silver	ebay.com	Color
2G, 3G, 4G	ebay.com	Network Generation
GSM/UMTS/LTE	ebay.com	Network Technology
GSM 850/900/1800/1900 UMTS 850/1900/2100 CDMA 850/1900/2100 LTE 2/3/4/5/7/12/17/29	ebay.com	Band
Bluetooth, WiFi	ebay.com	Connectivity
MicroSD	ebay.com	Supported Flash Memory Cards
Lithium-Polymer	ebay.com	Battery Type
2840 mAh	ebay.com	Battery Capacity
Super LCD 3	ebay.com	Display Technology
5"	ebay.com	Screen Size
Yes	ebay.com	Touch Screen
Yes	ebay.com	Bluetooth
Yes	ebay.com	Digital Camera
yes	ebay.com	GPS
Yes	ebay.com	Email Access
Yes	ebay.com	Internet Browser
Yes	ebay.com	Speakerphone
5.69 in.	ebay.com	Height
0.38 in.	ebay.com	Depth
2.74 in.	ebay.com	Width
5.54 oz	ebay.com	Weight
htc one m9	ebay.com	Product Name
HTC	ebay.com	Brand
Unlocked	ebay.com	Network
32GB	ebay.com	Storage Capacity
5"	ebay.com	Screen Size
20.0MP	ebay.com	Camera Resolution
HTC	ebay.com	Brand
Unlocked	ebay.com	Network
HTC One	ebay.com	Family Line
M9	ebay.com	Model
Smartphone	ebay.com	Type
32GB	ebay.com	Storage Capacity
Gold on Silver	ebay.com	Color
2G, 3G, 4G	ebay.com	Network Generation
GSM, UMTS	ebay.com	Network Technology
GSM 800/900/1800/1900 (Quadband) CDMA 800/1900 UMTS 850/1900/2100 LTE 1900	ebay.com	Band
20.0MP	ebay.com	Camera Resolution
MicroSD	ebay.com	Supported Flash Memory Cards
2840 mAh	ebay.com	Battery Capacity
Super LCD 3	ebay.com	Display Technology
5"	ebay.com	Screen Size
Yes	ebay.com	Touch Screen
Yes	ebay.com	Bluetooth
Yes	ebay.com	Digital Camera
Yes	ebay.com	GPS
Yes	ebay.com	Email Access
Yes	ebay.com	Internet Browser
Yes	ebay.com	Speakerphone
5.69 in.	ebay.com	Height
0.38 in.	ebay.com	Depth
2.74 in.	ebay.com	Width
5.54 oz	ebay.com	Weight
htc one m9	ebay.com	Product Name
HTC	ebay.com	Brand
Unlocked	ebay.com	Network
32GB	ebay.com	Storage Capacity
5"	ebay.com	Screen Size
20.0MP	ebay.com	Camera Resolution
One	ebay.com	Model
Silver	ebay.com	Color
Excellent	ebay.com	Cosmetic condition
Yes	ebay.com	No accessories
Unlocked	ebay.com	Network
HTC One	ebay.com	Family Line
M9	ebay.com	Model
Smartphone	ebay.com	Type
32GB	ebay.com	Storage Capacity
Gold on Silver	ebay.com	Color
2G, 3G, 4G	ebay.com	Network Generation
GSM, UMTS	ebay.com	Network Technology
GSM 800/900/1800/1900 (Quadband) CDMA 800/1900 UMTS 850/1900/2100 LTE 1900	ebay.com	Band
20.0MP	ebay.com	Camera Resolution
MicroSD	ebay.com	Supported Flash Memory Cards
2840 mAh	ebay.com	Battery Capacity
Super LCD 3	ebay.com	Display Technology
5"	ebay.com	Screen Size
Yes	ebay.com	Touch Screen
Yes	ebay.com	Bluetooth
Yes	ebay.com	Digital Camera
Yes	ebay.com	GPS
Yes	ebay.com	Email Access
Yes	ebay.com	Internet Browser
Yes	ebay.com	Speakerphone
5.69 in.	ebay.com	Height
0.38 in.	ebay.com	Depth
2.74 in.	ebay.com	Width
5.54 oz	ebay.com	Weight
htc one m9	ebay.com	Product Name
HTC	ebay.com	Brand
ebay_HTCOneM932GBGunmetalGrayVerizon	ebay.com	MPN
Verizon	ebay.com	Network
32GB	ebay.com	Storage Capacity
5"	ebay.com	Screen Size
20.0MP	ebay.com	Camera Resolution
HTC	ebay.com	Brand
Verizon	ebay.com	Network
HTC One	ebay.com	Family Line
M9	ebay.com	Model
Smartphone	ebay.com	Type
32GB	ebay.com	Storage Capacity
Gunmetal Gray	ebay.com	Color
2G, 3G, 4G	ebay.com	Network Generation
GSM/UMTS/LTE	ebay.com	Network Technology
EDGE/GSM 800/900/1800/1900 HSPA/UMTS 850/900/1900/2100 CDMA/1xEVDO 800/1900 LTE 700/1700	ebay.com	Band
20.0MP	ebay.com	Camera Resolution
Bluetooth, WiFi	ebay.com	Connectivity
MicroSD	ebay.com	Supported Flash Memory Cards
Lithium-Polymer	ebay.com	Battery Type
2840 mAh	ebay.com	Battery Capacity
Super LCD 3	ebay.com	Display Technology
5"	ebay.com	Screen Size
Yes	ebay.com	Touch Screen
Yes	ebay.com	Bluetooth
Yes	ebay.com	Digital Camera
Yes	ebay.com	GPS
Yes	ebay.com	Email Access
Yes	ebay.com	Internet Browser
Yes	ebay.com	Speakerphone
5.69 in.	ebay.com	Height
0.38 in.	ebay.com	Depth
2.74 in.	ebay.com	Width
5.54 oz	ebay.com	Weight
htc one m9	ebay.com	Product Name
HTC	ebay.com	Brand
HTC One M9	ebay.com	Model
OPJA120	ebay.com	MPN
T-Mobile	ebay.com	Network
Without Contract	ebay.com	Contract
Android	ebay.com	Operating System
32GB	ebay.com	Storage Capacity
gold	ebay.com	Color
Bar	ebay.com	Style
No charger. No sim card, Free AppCow Card, No headphones. No original box, Acceptable Cosmetics May have a scratch or two, Not unlocked, Clean ESN, 3G Data Capable, 4G Data Capable, Bluetooth Enabled, Dual SIM, GPS	ebay.com	Features
Network Locked	ebay.com	Lock Status
iphone 4s 32gb	ebay.com	Product Name
	ebay.com	Condition
MD243LL/A	ebay.com	MPN
Without Contract	ebay.com	Contract
iOS - Apple	ebay.com	Operating System
Black	ebay.com	Color
3G Data Capable	ebay.com	Features
Unlocked	ebay.com	Carrier
885909537969	ebay.com	UPC
Apple	ebay.com	Brand
Factory Unlocked	ebay.com	Network
32GB	ebay.com	Storage Capacity
3.5"	ebay.com	Screen Size
Bar	ebay.com	Style
8.0MP	ebay.com	Camera Resolution
MD243LL/A	ebay.com	Model
Apple	ebay.com	Brand
MD241LL/A	ebay.com	MPN
Factory Unlocked	ebay.com	Network
Apple iPhone	ebay.com	Family Line
4s	ebay.com	Model
885909537969	ebay.com	UPC
Smartphone	ebay.com	Type
32GB	ebay.com	Storage Capacity
Black	ebay.com	Color
2G, 3G	ebay.com	Network Generation
GSM/EDGE 850/900/1800/1900 (Quadband) WCDMA (UMTS)/HSDPA/HSUPA 850/900/1900/2100 CDMA EV-DO Rev. A 800/1900	ebay.com	Band
Bar	ebay.com	Style
8.0MP	ebay.com	Camera Resolution
1432 mAh	ebay.com	Battery Capacity
TFT LCD	ebay.com	Display Technology
3.5"	ebay.com	Screen Size
Yes	ebay.com	Touch Screen
Yes	ebay.com	Bluetooth
Yes	ebay.com	Digital Camera
Yes	ebay.com	GPS
Yes	ebay.com	Email Access
Yes	ebay.com	Internet Browser
Yes	ebay.com	Speakerphone
4.5 in.	ebay.com	Height
0.37 in.	ebay.com	Depth
2.31 in.	ebay.com	Width
4.9 oz	ebay.com	Weight
11/11/2011	ebay.com	Release Date
iphone 4s 16gb	ebay.com	Product Name
iphone 4s 16gb	ebay.com	Product Name
nexus 6p 128gb	bestbuy.com	Product Name
Qualcomm Snapdragon 810 processor	bestbuy.com	tagline
Android 6.0 Marshmallow OS	bestbuy.com	tagline
4G LTE speed	bestbuy.com	tagline
5.7" AMOLED Quad HD touch screen	bestbuy.com	tagline
12.3MP rear-facing camera for full HD pictures and videos	bestbuy.com	tagline
128GB internal memory	bestbuy.com	tagline
Use your smartphone as a mobile hotspot	bestbuy.com	tagline
Your fingerprint keeps your phone secure	bestbuy.com	tagline
Nexus 6P 4G with 128GB Cell Phone (Unlocked	bestbuy.com	tagline
3450 mAh battery	bestbuy.com	tagline
Wall charger	bestbuy.com	tagline
2 USB cables (C-to-C cable, A-to-C cable)	bestbuy.com	tagline
SIM tool	bestbuy.com	tagline
Owner's manual	bestbuy.com	tagline
samsung galaxy s6 edge 32gb	bestbuy.com	Product Name
SM-G925AZKAATT	bestbuy.com	Model
4405059	bestbuy.com	SKU
Galaxy S6 edge 4G with 32GB Memory Cell Phone	bestbuy.com	tagline
Lithium-ion battery	bestbuy.com	tagline
Wall charger, USB cable	bestbuy.com	tagline
Earbud headset	bestbuy.com	tagline
Owner's manual	bestbuy.com	tagline
Samsung Exynos 7420 Octa-core processor	bestbuy.com	tagline
Android 5.0.2 Lollipop OS	bestbuy.com	tagline
4G LTE speed	bestbuy.com	tagline
Use your smartphone as a mobile hotspot	bestbuy.com	tagline
Bluetooth 4.1	bestbuy.com	tagline
5.1" quad HD touch screen	bestbuy.com	tagline
Screen wraps around both edges of the phone	bestbuy.com	tagline
16MP camera with real-time HDR and smart optical image stabilization	bestbuy.com	tagline
32GB internal memory	bestbuy.com	tagline
Your fingerprint keeps your phone secure	bestbuy.com	tagline
Samsung Pay lets you use this phone as a credit card in the checkout line	bestbuy.com	tagline
Heart rate sensor lets you measure your heart rate through your fingertip	bestbuy.com	tagline
Ultra Power Saving mode lets you keep your phone powered on for longer in between charges	bestbuy.com	tagline
Built-in wireless charging	bestbuy.com	tagline
samsung galaxy s6 edge 32gb	bestbuy.com	Product Name
SMG925VZKA	bestbuy.com	Model
4417008	bestbuy.com	SKU
Black Sapphire	bestbuy.com	Color
32G	bestbuy.com	Internal Memory
Ships in 1 business day.	bestbuy.com	Shipping
Available at most stores	bestbuy.com	Store Pickup
samsung galaxy s6 edge 32gb	bestbuy.com	Product Name
SPHG92532WTS	bestbuy.com	Model
4477058	bestbuy.com	SKU
White Pearl	bestbuy.com	Color
32G	bestbuy.com	Internal Memory
Ships in 1 business day.	bestbuy.com	Shipping
Available at most stores	bestbuy.com	Store Pickup
Galaxy S6 edge with 32GB Memory Cell Phone	bestbuy.com	tagline
Lithium-ion battery	bestbuy.com	tagline
Charger, USB 2.0 cable	bestbuy.com	tagline
SIM card, recycle bag	bestbuy.com	tagline
Owner's manual	bestbuy.com	tagline
Samsung Exynos 7420 Octa-core processor	bestbuy.com	tagline
Android 5.0.2 Lollipop OS	bestbuy.com	tagline
4G LTE speed	bestbuy.com	tagline
Use your smartphone as a mobile hotspot	bestbuy.com	tagline
Bluetooth 4.1	bestbuy.com	tagline
5.1" quad HD touch screen	bestbuy.com	tagline
Screen wraps around both edges of the phone	bestbuy.com	tagline
16MP camera with real-time HDR and smart optical image stabilization	bestbuy.com	tagline
32GB internal memory	bestbuy.com	tagline
Samsung Pay lets you use this phone as a credit card in the checkout line	bestbuy.com	tagline
Heart rate sensor lets you measure your heart rate through your fingertip	bestbuy.com	tagline
Ultra Power Saving mode lets you keep your phone powered on for longer in between charges	bestbuy.com	tagline
Built-in wireless charging	bestbuy.com	tagline
samsung galaxy s6 edge 32gb	bestbuy.com	Product Name
SPH92032GLD	bestbuy.com	Model
4424016	bestbuy.com	SKU
Gold	bestbuy.com	Color
32GB	bestbuy.com	Internal Memory
Available at most stores	bestbuy.com	Store Pickup
Galaxy S6 edge with 32GB Memory Cell Phone	bestbuy.com	tagline
Lithium-ion battery	bestbuy.com	tagline
Charger, USB 2.0 cable	bestbuy.com	tagline
SIM card, recycle bag	bestbuy.com	tagline
Owner's manual	bestbuy.com	tagline
Samsung Exynos 7420 Octa-core processor	bestbuy.com	tagline
Android 5.0.2 Lollipop OS	bestbuy.com	tagline
4G LTE speed	bestbuy.com	tagline
Use your smartphone as a mobile hotspot	bestbuy.com	tagline
Bluetooth 4.1	bestbuy.com	tagline
5.1" quad HD touch screen	bestbuy.com	tagline
Screen wraps around both edges of the phone	bestbuy.com	tagline
16MP camera with real-time HDR and smart optical image stabilization	bestbuy.com	tagline
32GB internal memory	bestbuy.com	tagline
Your fingerprint keeps your phone secure	bestbuy.com	tagline
Samsung Pay lets you use this phone as a credit card in the checkout line	bestbuy.com	tagline
Heart rate sensor lets you measure your heart rate through your fingertip	bestbuy.com	tagline
Ultra Power Saving mode lets you keep your phone powered on for longer in between charges	bestbuy.com	tagline
Built-in wireless charging	bestbuy.com	tagline
HD Voice	bestbuy.com	tagline
htc one m9	ebay.com	Product Name
HTC	ebay.com	Brand
6735A	ebay.com	MPN
AT&T	ebay.com	Network
32GB	ebay.com	Storage Capacity
5"	ebay.com	Screen Size
20.0MP	ebay.com	Camera Resolution
HTC One M9	ebay.com	Model
Without Contract	ebay.com	Contract
Android	ebay.com	Operating System
Gray	ebay.com	Color
Bar	ebay.com	Style
3G Data Capable, 4G Data Capable, 4K Video Recording, Bluetooth Enabled, Dual-Lens Camera, Global Ready, GPS, Internet Browser, Music Player, Near Field Communication, Push to Talk, QWERTY Keyboard, Speakerphone, Touchscreen, TTY Compatible, Voice-Activated Dialing, Wi-Fi Capable	ebay.com	Features
Factory Unlocked	ebay.com	Lock Status
821793045111	ebay.com	UPC
HTC	ebay.com	Brand
6735A	ebay.com	MPN
AT&T	ebay.com	Network
HTC One	ebay.com	Family Line
M9	ebay.com	Model
821793045111	ebay.com	UPC
Smartphone	ebay.com	Type
32GB	ebay.com	Storage Capacity
Gunmetal Gray	ebay.com	Color
2G, 3G, 4G	ebay.com	Network Generation
GSM/UMTS/LTE	ebay.com	Network Technology
GSM 850/900/1800/1900 UMTS 850/1900/2100 CDMA 850/1900/2100 LTE 2/3/4/5/7/12/17/29	ebay.com	Band
20.0MP	ebay.com	Camera Resolution
Bluetooth, WiFi	ebay.com	Connectivity
MicroSD	ebay.com	Supported Flash Memory Cards
Lithium-Polymer	ebay.com	Battery Type
